Open Date;Close Date;Symbol;Action;Units/Lots;SL;TP;Open Price;Close Price;Pips;Gain;Duration (DD:HH:MM:SS);Profitable(%);Profitable(time duration);Drawdown;Risk:Reward;Max(pips);Max(EUR);Min(pips);Min(EUR);Entry Accuracy(%);Exit Accuracy(%);ProfitMissed(pips);ProfitMissed(EUR)
02/20/2012 17:15;02/20/2012 18:45;USDJPY;Buy;60;7812000;7969000;7942000;7948500;65;40;00:01:29:58;;;;;;;;;;;;
02/20/2012 16:45;02/20/2012 18:17;EURUSD;Buy;60;132571;132821;132561;132571;10;2;00:01:32:11;;;;;;;;;;;;
02/20/2012 16:45;02/20/2012 18:16;EURUSD;Buy;60;132609;132859;132559;132609;50;23;00:01:31:47;;;;;;;;;;;;
02/20/2012 06:15;02/20/2012 12:45;AUDUSD;Buy;40;106253;108453;107753;107763;10;1;00:06:30:00;;;;;;;;;;;;
02/20/2012 04:15;02/20/2012 06:00;USDJPY;Buy;60;7820100;7977100;7950100;7959000;89;57;00:01:45:09;;;;;;;;;;;;
02/16/2012 16:15;02/20/2012 00:18;USDCHF;Buy;60;91549;92919;92749;91549;-1200;-669;03:08:03:31;;;;;;;;;;;;
02/17/2012 23:45;02/20/2012 00:08;GBPUSD;Buy;60;157091;158791;158291;158485;194;97;02:00:23:02;;;;;;;;;;;;
02/17/2012 10:45;02/17/2012 13:00;USDJPY;Buy;60;7774300;7931300;7904300;7909300;50;29;00:02:15:02;;;;;;;;;;;;
02/17/2012 05:45;02/17/2012 10:00;USDCHF;Sell;60;93138;91768;91938;91885;53;26;00:04:15:01;;;;;;;;;;;;
02/17/2012 08:30;02/17/2012 09:26;AUDUSD;Buy;40;106166;108366;107666;107747;81;26;00:00:56:32;;;;;;;;;;;;
